,CONTROL,REGION,SHIPMONTH,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
4524,19120014,3,201912,1,48.3786,1.2581,2.0,50000.0,900.0,1.0,2.0,3.0,3.0,1.0
4525,19120015,3,201912,1,11.4727,1.2581,2.0,43600.0,610.0,1.0,2.0,3.0,3.0,1.0
4526,19120016,2,201912,1,11.4727,1.2581,2.0,75000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4527,19120017,2,201912,1,11.4727,1.2581,2.0,49400.0,840.0,1.0,2.0,3.0,3.0,1.0
4528,19120018,2,201912,1,11.4727,1.2581,2.0,66000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4529,19120019,2,201912,1,15.0737,1.2581,2.0,49000.0,840.0,1.0,2.0,1.0,3.0,1.0
4530,19120020,2,201912,1,11.4727,1.2581,2.0,49400.0,840.0,1.0,1.0,1.0,3.0,1.0
4531,19120021,3,201912,1,48.3786,1.2581,2.0,66000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4532,19120022,3,201912,1,48.3786,1.2581,2.0,49900.0,1400.0,3.0,2.0,3.0,3.0,1.0
4533,19120023,3,201912,1,48.3786,1.2581,2.0,42200.0,1200.0,3.0,2.0,3.0,3.0,1.0
4534,19120024,3,201912,1,48.3786,1.2581,2.0,59000.0,1400.0,3.0,2.0,3.0,3.0,1.0
4535,19120025,2,201912,1,11.4727,1.2581,2.0,55000.0,990.0,3.0,1.0,1.0,3.0,1.0
4537,19120027,2,201912,1,11.4727,1.2581,2.0,47300.0,780.0,1.0,2.0,1.0,3.0,1.0
4539,19120029,2,201912,1,11.4727,1.2581,2.0,38100.0,670.0,1.0,2.0,3.0,3.0,1.0
4540,19120030,4,201912,1,15.0737,1.2581,2.0,52000.0,920.0,3.0,2.0,1.0,3.0,1.0
4541,19120031,1,201912,1,8.4167,1.2581,2.0,33800.0,780.0,1.0,2.0,3.0,2.0,1.0
4542,19120032,1,201912,1,8.4167,1.2581,2.0,51000.0,880.0,1.0,2.0,3.0,3.0,1.0
4543,19120033,3,201912,1,48.3786,1.2581,2.0,29600.0,610.0,1.0,2.0,3.0,3.0,1.0
4544,19120034,3,201912,1,48.3786,1.2581,2.0,43600.0,610.0,1.0,2.0,3.0,3.0,1.0
4545,19120035,2,201912,1,11.4727,1.2581,2.0,63000.0,1200.0,3.0,2.0,1.0,2.0,1.0
4546,19120036,2,201912,1,11.4727,1.2581,2.0,75000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4547,19120037,2,201912,1,11.4727,1.2581,2.0,39200.0,1100.0,3.0,2.0,1.0,3.0,1.0
4548,19120038,2,201912,1,11.4727,1.2581,2.0,55000.0,990.0,3.0,1.0,1.0,3.0,1.0
4551,19120041,2,201912,1,11.4727,1.2581,2.0,54000.0,960.0,1.0,2.0,1.0,3.0,1.0
4553,19120043,3,201912,1,48.3786,1.2581,2.0,51000.0,900.0,1.0,1.0,3.0,3.0,1.0
4554,19120044,4,201912,1,15.0737,1.2581,2.0,47300.0,780.0,1.0,2.0,3.0,3.0,1.0
4555,19120045,1,201912,1,8.4167,1.2581,2.0,51000.0,890.0,1.0,2.0,1.0,2.0,1.0
4556,19120046,1,201912,1,8.4167,1.2581,2.0,40000.0,1100.0,3.0,2.0,1.0,3.0,1.0
4557,19120047,1,201912,1,8.4167,1.2581,2.0,49400.0,840.0,1.0,1.0,1.0,3.0,1.0
4558,19120048,3,201912,1,48.3786,1.2581,2.0,29600.0,610.0,1.0,2.0,1.0,3.0,1.0
4559,19120049,3,201912,1,48.3786,1.2581,2.0,46000.0,1100.0,3.0,2.0,1.0,2.0,1.0
4560,19120050,3,201912,1,48.3786,1.2581,2.0,74000.0,1400.0,3.0,2.0,3.0,3.0,1.0
4561,19120051,3,201912,1,48.3786,1.2581,2.0,66000.0,1300.0,3.0,2.0,3.0,3.0,1.0
4562,19120052,3,201912,1,48.3786,1.2581,2.0,41500.0,900.0,1.0,2.0,3.0,3.0,1.0
4563,19120053,3,201912,1,48.3786,1.2581,2.0,63000.0,1200.0,3.0,2.0,1.0,3.0,1.0
4564,19120054,3,201912,1,48.3786,1.2581,2.0,63000.0,1200.0,3.0,2.0,1.0,3.0,1.0
4565,19120055,3,201912,1,48.3786,1.2581,2.0,63000.0,1200.0,3.0,2.0,3.0,3.0,1.0
4566,19120056,2,201912,1,11.4727,1.2581,2.0,75000.0,1100.0,1.0,2.0,1.0,2.0,1.0
4567,19120057,2,201912,1,11.4727,1.2581,2.0,49400.0,840.0,1.0,2.0,1.0,2.0,1.0
4628,19120118,3,201912,2,24.1893,0.9753,2.0,89000.0,2200.0,3.0,2.0,3.0,3.0,1.0
4629,19120119,3,201912,2,24.1893,0.9753,2.0,63000.0,1900.0,3.0,2.0,3.0,3.0,1.0
4630,19120120,3,201912,2,24.1893,0.9753,2.0,90000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4631,19120121,4,201912,2,7.5368,0.9753,2.0,60000.0,1200.0,1.0,2.0,1.0,3.0,1.0
4632,19120122,4,201912,2,7.5368,0.9753,2.0,136000.0,1800.0,3.0,2.0,3.0,3.0,1.0
4633,19120123,4,201912,2,7.5368,0.9753,2.0,90000.0,1500.0,3.0,2.0,1.0,3.0,1.0
4634,19120124,4,201912,2,7.5368,0.9753,2.0,97000.0,1400.0,3.0,1.0,1.0,3.0,1.0
4635,19120125,4,201912,2,7.5368,0.9753,2.0,91000.0,1300.0,1.0,2.0,3.0,3.0,1.0
4636,19120126,4,201912,2,7.5368,0.9753,2.0,102000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4637,19120127,4,201912,2,7.5368,0.9753,2.0,143000.0,1600.0,3.0,1.0,3.0,3.0,1.0
4638,19120128,4,201912,2,7.5368,0.9753,2.0,154000.0,2500.0,3.0,1.0,3.0,2.0,1.0
4639,19120129,5,201912,3,5.0246,0.9753,2.0,184000.0,2800.0,3.0,2.0,3.0,3.0,1.0
4640,19120130,4,201912,2,7.5368,0.9753,2.0,133000.0,930.0,1.0,2.0,1.0,2.0,1.0
4641,19120131,4,201912,2,7.5368,0.9753,2.0,113000.0,1600.0,3.0,1.0,3.0,3.0,1.0
4642,19120132,4,201912,2,7.5368,0.9753,2.0,104000.0,1900.0,3.0,2.0,3.0,2.0,1.0
4643,19120133,4,201912,2,7.5368,0.9753,2.0,96000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4644,19120134,4,201912,2,7.5368,0.9753,2.0,95000.0,1400.0,1.0,2.0,3.0,3.0,1.0
4645,19120135,3,201912,2,24.1893,0.9753,2.0,52000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4646,19120136,3,201912,2,24.1893,0.9753,2.0,71000.0,2200.0,3.0,2.0,3.0,3.0,1.0
4647,19120137,4,201912,2,7.5368,0.9753,2.0,88000.0,1200.0,3.0,2.0,3.0,2.0,1.0
4648,19120138,4,201912,2,7.5368,0.9753,2.0,96000.0,1400.0,1.0,1.0,3.0,2.0,1.0
4649,19120139,4,201912,2,7.5368,0.9753,2.0,226000.0,1600.0,1.0,2.0,1.0,3.0,1.0
4650,19120140,4,201912,2,7.5368,0.9753,2.0,82000.0,1100.0,3.0,2.0,3.0,3.0,1.0
4651,19120141,4,201912,2,7.5368,0.9753,2.0,89000.0,1200.0,3.0,1.0,3.0,2.0,1.0
4652,19120142,4,201912,2,7.5368,0.9753,2.0,110000.0,1800.0,3.0,2.0,3.0,2.0,1.0
4653,19120143,4,201912,2,7.5368,0.9753,2.0,107000.0,1400.0,1.0,1.0,3.0,3.0,1.0
4654,19120144,4,201912,2,7.5368,0.9753,2.0,99000.0,1500.0,3.0,2.0,3.0,3.0,1.0
4655,19120145,4,201912,2,7.5368,0.9753,2.0,101000.0,1600.0,3.0,2.0,3.0,2.0,1.0
4656,19120146,1,201912,2,4.2083,0.9753,2.0,89000.0,1200.0,3.0,1.0,1.0,2.0,1.0
4657,19120147,1,201912,2,4.2083,0.9753,2.0,110000.0,1800.0,3.0,3.0,3.0,3.0,1.0
4658,19120148,1,201912,2,4.2083,0.9753,2.0,108000.0,1800.0,3.0,2.0,3.0,3.0,1.0
4659,19120149,1,201912,2,4.2083,0.9753,2.0,134000.0,1200.0,3.0,3.0,1.0,3.0,1.0
4660,19120150,1,201912,2,4.2083,0.9753,2.0,140000.0,1600.0,3.0,2.0,1.0,3.0,1.0
4661,19120151,3,201912,2,24.1893,0.9753,2.0,67000.0,1100.0,1.0,2.0,3.0,3.0,1.0
4662,19120152,3,201912,2,24.1893,0.9753,2.0,75000.0,1100.0,1.0,2.0,3.0,3.0,1.0
4663,19120153,3,201912,2,24.1893,0.9753,2.0,97000.0,1500.0,3.0,2.0,3.0,3.0,1.0
4664,19120154,3,201912,2,24.1893,0.9753,2.0,97000.0,2200.0,3.0,2.0,3.0,3.0,1.0
4665,19120155,3,201912,2,24.1893,0.9753,2.0,105000.0,1700.0,3.0,2.0,3.0,2.0,1.0
4666,19120156,3,201912,2,24.1893,0.9753,2.0,95000.0,1300.0,3.0,2.0,3.0,2.0,1.0
4667,19120157,3,201912,2,24.1893,0.9753,2.0,164000.0,1800.0,3.0,2.0,3.0,3.0,1.0
4668,19120158,3,201912,2,24.1893,0.9753,2.0,90000.0,2300.0,3.0,2.0,3.0,3.0,1.0
4669,19120159,3,201912,2,24.1893,0.9753,2.0,93000.0,1300.0,3.0,2.0,3.0,3.0,1.0
4670,19120160,3,201912,2,24.1893,0.9753,2.0,133000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4671,19120161,3,201912,2,24.1893,0.9753,2.0,64000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4672,19120162,3,201912,2,24.1893,0.9753,2.0,77000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4673,19120163,3,201912,2,24.1893,0.9753,2.0,73000.0,2200.0,3.0,2.0,3.0,3.0,1.0
4674,19120164,3,201912,2,24.1893,0.9753,2.0,133000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4675,19120165,3,201912,2,24.1893,0.9753,2.0,133000.0,2500.0,3.0,2.0,3.0,2.0,1.0
4676,19120166,4,201912,2,7.5368,0.9753,2.0,86000.0,1200.0,1.0,2.0,1.0,3.0,1.0
4677,19120167,2,201912,2,5.7364,0.9753,2.0,93000.0,1300.0,3.0,2.0,3.0,3.0,1.0
4678,19120168,2,201912,2,5.7364,0.9753,2.0,138000.0,2400.0,3.0,2.0,3.0,3.0,1.0
4679,19120169,2,201912,2,5.7364,0.9753,2.0,77000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4680,19120170,2,201912,2,5.7364,0.9753,2.0,114000.0,1900.0,3.0,1.0,1.0,3.0,1.0
4681,19120171,2,201912,2,5.7364,0.9753,2.0,121000.0,1800.0,3.0,2.0,3.0,3.0,1.0
4682,19120172,2,201912,2,5.7364,0.9753,2.0,107000.0,1500.0,3.0,1.0,3.0,2.0,1.0
4683,19120173,2,201912,2,5.7364,0.9753,2.0,119000.0,2000.0,3.0,1.0,1.0,3.0,1.0
4684,19120174,3,201912,2,24.1893,0.9753,2.0,76000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4685,19120175,3,201912,2,24.1893,0.9753,2.0,90000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4686,19120176,3,201912,2,24.1893,0.9753,2.0,87000.0,1600.0,3.0,2.0,3.0,2.0,1.0
4687,19120177,2,201912,2,5.7364,0.9753,2.0,69000.0,1500.0,3.0,2.0,3.0,3.0,1.0
4688,19120178,2,201912,2,5.7364,0.9753,2.0,105000.0,1700.0,3.0,1.0,1.0,3.0,1.0
4689,19120179,2,201912,2,5.7364,0.9753,2.0,93000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4692,19120182,2,201912,2,5.7364,0.9753,2.0,79000.0,1500.0,3.0,2.0,1.0,3.0,1.0
4693,19120183,2,201912,2,5.7364,0.9753,2.0,95000.0,1400.0,3.0,2.0,1.0,3.0,1.0
4694,19120184,2,201912,2,5.7364,0.9753,2.0,93000.0,1300.0,3.0,2.0,1.0,3.0,1.0
4696,19120186,2,201912,2,5.7364,0.9753,2.0,80000.0,1500.0,3.0,2.0,1.0,3.0,1.0
4697,19120187,2,201912,2,5.7364,0.9753,2.0,98000.0,1500.0,3.0,2.0,1.0,3.0,1.0
4698,19120188,3,201912,2,24.1893,0.9753,2.0,63000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4699,19120189,3,201912,2,24.1893,0.9753,2.0,124000.0,2200.0,3.0,2.0,3.0,3.0,1.0
4700,19120190,2,201912,2,5.7364,0.9753,2.0,97000.0,1500.0,3.0,2.0,3.0,3.0,1.0
4701,19120191,2,201912,2,5.7364,0.9753,2.0,119000.0,2000.0,3.0,2.0,3.0,3.0,1.0
4702,19120192,4,201912,2,7.5368,0.9753,2.0,103000.0,1600.0,3.0,2.0,1.0,2.0,1.0
4703,19120193,5,201912,3,5.0246,0.9753,2.0,79000.0,1000.0,1.0,2.0,1.0,3.0,1.0
4704,19120194,4,201912,2,7.5368,0.9753,2.0,108000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4705,19120195,4,201912,2,7.5368,0.9753,2.0,105000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4706,19120196,4,201912,2,7.5368,0.9753,2.0,85000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4707,19120197,1,201912,2,4.2083,0.9753,2.0,66000.0,1300.0,3.0,2.0,1.0,2.0,1.0
4708,19120198,1,201912,2,4.2083,0.9753,2.0,130000.0,1600.0,3.0,1.0,1.0,3.0,1.0
4709,19120199,1,201912,2,4.2083,0.9753,2.0,101000.0,1600.0,3.0,2.0,3.0,2.0,1.0
4710,19120200,1,201912,2,4.2083,0.9753,2.0,107000.0,1600.0,3.0,2.0,3.0,2.0,1.0
4711,19120201,3,201912,2,24.1893,0.9753,2.0,118000.0,2100.0,3.0,2.0,3.0,3.0,1.0
4712,19120202,3,201912,2,24.1893,0.9753,2.0,110000.0,2500.0,3.0,1.0,1.0,2.0,1.0
4713,19120203,3,201912,2,24.1893,0.9753,2.0,122000.0,2100.0,3.0,1.0,3.0,3.0,1.0
4714,19120204,3,201912,2,24.1893,0.9753,2.0,124000.0,2200.0,3.0,2.0,3.0,2.0,1.0
4715,19120205,3,201912,2,24.1893,0.9753,2.0,121000.0,2100.0,3.0,2.0,3.0,2.0,1.0
4716,19120206,3,201912,2,24.1893,0.9753,2.0,116000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4717,19120207,2,201912,2,5.7364,0.9753,2.0,67000.0,1300.0,3.0,3.0,3.0,2.0,1.0
4718,19120208,2,201912,2,5.7364,0.9753,2.0,97000.0,1500.0,3.0,2.0,1.0,2.0,1.0
4719,19120209,2,201912,2,5.7364,0.9753,2.0,80000.0,1100.0,1.0,2.0,1.0,3.0,1.0
4720,19120210,3,201912,2,24.1893,0.9753,2.0,105000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4721,19120211,4,201912,2,7.5368,0.9753,2.0,93000.0,1400.0,1.0,2.0,1.0,3.0,1.0
4722,19120212,4,201912,2,7.5368,0.9753,2.0,88000.0,1200.0,1.0,2.0,3.0,3.0,1.0
4723,19120213,4,201912,2,7.5368,0.9753,2.0,93000.0,1500.0,3.0,2.0,1.0,3.0,1.0
4724,19120214,5,201912,3,5.0246,0.9753,2.0,112000.0,1800.0,3.0,2.0,3.0,3.0,1.0
4725,19120215,4,201912,2,7.5368,0.9753,2.0,97000.0,1500.0,3.0,1.0,3.0,3.0,1.0
4726,19120216,4,201912,2,7.5368,0.9753,2.0,107000.0,1700.0,1.0,1.0,3.0,3.0,1.0
4727,19120217,4,201912,2,7.5368,0.9753,2.0,146000.0,2500.0,3.0,1.0,3.0,3.0,1.0
4728,19120218,4,201912,2,7.5368,0.9753,2.0,60000.0,930.0,1.0,2.0,1.0,3.0,1.0
4730,19120220,1,201912,2,4.2083,0.9753,2.0,167000.0,1600.0,1.0,2.0,1.0,3.0,1.0
4731,19120221,1,201912,2,4.2083,0.9753,2.0,131000.0,2000.0,1.0,2.0,1.0,3.0,1.0
4732,19120222,1,201912,2,4.2083,0.9753,2.0,69000.0,1200.0,3.0,2.0,1.0,3.0,1.0
4733,19120223,1,201912,2,4.2083,0.9753,2.0,104000.0,1600.0,1.0,2.0,1.0,3.0,1.0
4734,19120224,1,201912,2,4.2083,0.9753,2.0,85000.0,2000.0,3.0,1.0,3.0,3.0,1.0
4735,19120225,1,201912,2,4.2083,0.9753,2.0,109000.0,1600.0,3.0,1.0,3.0,3.0,1.0
4736,19120226,1,201912,2,4.2083,0.9753,2.0,93000.0,1600.0,3.0,2.0,1.0,3.0,1.0
4737,19120227,1,201912,2,4.2083,0.9753,2.0,86000.0,1100.0,1.0,2.0,1.0,3.0,1.0
4738,19120228,1,201912,2,4.2083,0.9753,2.0,101000.0,1600.0,3.0,2.0,1.0,3.0,1.0
4739,19120229,3,201912,2,24.1893,0.9753,2.0,67000.0,1300.0,3.0,2.0,3.0,3.0,1.0
4740,19120230,3,201912,2,24.1893,0.9753,2.0,122000.0,2100.0,3.0,2.0,3.0,3.0,1.0
4741,19120231,3,201912,2,24.1893,0.9753,2.0,73000.0,1600.0,3.0,2.0,3.0,3.0,1.0
4742,19120232,3,201912,2,24.1893,0.9753,2.0,133000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4743,19120233,3,201912,2,24.1893,0.9753,2.0,65000.0,2100.0,3.0,2.0,3.0,3.0,1.0
4744,19120234,3,201912,2,24.1893,0.9753,2.0,118000.0,2000.0,3.0,2.0,3.0,3.0,1.0
4745,19120235,3,201912,2,24.1893,0.9753,2.0,144000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4746,19120236,3,201912,2,24.1893,0.9753,2.0,88000.0,1100.0,3.0,2.0,3.0,2.0,1.0
4747,19120237,3,201912,2,24.1893,0.9753,2.0,90000.0,1500.0,3.0,2.0,3.0,3.0,1.0
4748,19120238,3,201912,2,24.1893,0.9753,2.0,117000.0,2000.0,3.0,2.0,3.0,3.0,1.0
4750,19120240,3,201912,2,24.1893,0.9753,2.0,112000.0,1800.0,3.0,2.0,3.0,3.0,1.0
4751,19120241,3,201912,2,24.1893,0.9753,2.0,85000.0,1700.0,3.0,2.0,1.0,3.0,1.0
4752,19120242,3,201912,2,24.1893,0.9753,2.0,105000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4753,19120243,3,201912,2,24.1893,0.9753,2.0,96000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4754,19120244,3,201912,2,24.1893,0.9753,2.0,70000.0,2000.0,3.0,1.0,3.0,3.0,1.0
4755,19120245,3,201912,2,24.1893,0.9753,2.0,110000.0,2500.0,3.0,2.0,3.0,3.0,1.0
4756,19120246,3,201912,2,24.1893,0.9753,2.0,88000.0,1800.0,3.0,2.0,3.0,2.0,1.0
4757,19120247,3,201912,2,24.1893,0.9753,2.0,105000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4758,19120248,3,201912,2,24.1893,0.9753,2.0,105000.0,1700.0,3.0,2.0,3.0,3.0,1.0
4759,19120249,2,201912,2,5.7364,0.9753,2.0,85000.0,1200.0,3.0,1.0,3.0,3.0,1.0
0,18010001,3,201801,1,54.285700000000006,0.9682,2.0,34900.0,1100.0,3.0,2.0,3.0,3.0,1.0
1,18010002,3,201801,1,54.285700000000006,0.9682,2.0,27700.0,680.0,1.0,2.0,3.0,3.0,1.0
2,18010003,4,201801,1,16.8842,0.9682,2.0,97000.0,770.0,1.0,2.0,1.0,2.0,1.0
3,18010004,4,201801,1,16.8842,0.9682,2.0,61000.0,530.0,1.0,2.0,1.0,2.0,1.0
4,18010005,4,201801,1,54.285700000000006,0.9682,2.0,34900.0,990.0,1.0,2.0,3.0,3.0,1.0
5,18010006,4,201801,1,16.8842,0.9682,2.0,41600.0,840.0,1.0,2.0,3.0,2.0,1.0
8,18010009,3,201801,1,54.285700000000006,0.9682,2.0,61000.0,900.0,1.0,1.0,1.0,3.0,1.0
9,18010010,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,1.0,3.0,1.0
10,18010011,3,201801,1,54.285700000000006,0.9682,2.0,38900.0,1100.0,3.0,3.0,1.0,2.0,3.0
11,18010012,3,201801,1,54.285700000000006,0.9682,2.0,42900.0,1200.0,1.0,2.0,1.0,3.0,1.0
19,18010020,3,201801,1,13.472700000000001,0.9682,2.0,53000.0,1200.0,3.0,2.0,1.0,3.0,1.0
20,18010021,3,201801,1,54.285700000000006,0.9682,2.0,40200.0,840.0,1.0,2.0,3.0,3.0,1.0
21,18010022,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,1.0,3.0,1.0
31,18010032,3,201801,1,54.285700000000006,0.9682,2.0,51000.0,1200.0,3.0,2.0,3.0,3.0,1.0
35,18010036,4,201801,1,16.8842,0.9682,2.0,65000.0,1200.0,3.0,2.0,3.0,3.0,1.0
36,18010037,4,201801,1,16.8842,0.9682,2.0,62000.0,860.0,1.0,2.0,3.0,3.0,1.0
37,18010038,3,201801,1,54.285700000000006,0.9682,2.0,51000.0,1200.0,3.0,2.0,1.0,2.0,1.0
46,18010047,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
47,18010048,3,201801,1,54.285700000000006,0.9682,2.0,56000.0,1200.0,3.0,2.0,3.0,3.0,1.0
48,18010049,3,201801,1,54.285700000000006,0.9682,2.0,57000.0,1200.0,3.0,2.0,3.0,3.0,1.0
49,18010050,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
50,18010051,3,201801,1,54.285700000000006,0.9682,2.0,27700.0,680.0,1.0,3.0,3.0,2.0,3.0
51,18010052,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
52,18010053,3,201801,1,54.285700000000006,0.9682,2.0,66000.0,1200.0,3.0,2.0,3.0,3.0,1.0
53,18010054,3,201801,1,54.285700000000006,0.9682,2.0,43000.0,1200.0,3.0,2.0,3.0,3.0,1.0
54,18010055,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
992,18010993,3,201801,2,27.1429,1.0717,2.0,94000.0,1900.0,3.0,2.0,3.0,2.0,1.0
993,18010994,3,201801,2,27.1429,1.0717,2.0,58000.0,1300.0,3.0,2.0,3.0,3.0,1.0
994,18010995,5,201801,3,5.6281,1.0717,2.0,119000.0,1500.0,3.0,2.0,1.0,3.0,1.0
995,18010996,4,201801,2,8.4421,1.0717,2.0,91000.0,1100.0,3.0,2.0,3.0,3.0,1.0
996,18010997,4,201801,2,8.4421,1.0717,2.0,110000.0,1500.0,3.0,2.0,3.0,3.0,1.0
997,18010998,4,201801,2,8.4421,1.0717,2.0,105000.0,2100.0,3.0,1.0,3.0,3.0,1.0
998,18010999,4,201801,2,8.4421,1.0717,2.0,83000.0,1300.0,3.0,2.0,3.0,2.0,1.0
999,18011000,4,201801,2,8.4421,1.0717,2.0,80000.0,970.0,1.0,2.0,1.0,3.0,1.0
1000,18011001,4,201801,2,8.4421,1.0717,2.0,108000.0,1600.0,3.0,1.0,3.0,2.0,1.0
1001,18011002,4,201801,2,8.4421,1.0717,2.0,84000.0,1200.0,1.0,2.0,3.0,3.0,1.0
1002,18011003,4,201801,2,8.4421,1.0717,2.0,105000.0,1100.0,1.0,2.0,1.0,3.0,1.0
1003,18011004,3,201801,2,27.1429,1.0717,2.0,58000.0,1500.0,3.0,2.0,3.0,3.0,1.0
1004,18011005,4,201801,2,8.4421,1.0717,2.0,135000.0,2000.0,3.0,2.0,1.0,2.0,1.0
1005,18011006,4,201801,2,8.4421,1.0717,2.0,174000.0,2400.0,3.0,2.0,1.0,2.0,1.0
1006,18011007,4,201801,2,8.4421,1.0717,2.0,139000.0,1700.0,3.0,2.0,3.0,2.0,1.0
1007,18011008,4,201801,2,8.4421,1.0717,2.0,238000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1008,18011009,4,201801,2,8.4421,1.0717,2.0,110000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1009,18011010,4,201801,2,8.4421,1.0717,2.0,126000.0,1800.0,3.0,2.0,1.0,2.0,1.0
1010,18011011,4,201801,2,8.4421,1.0717,2.0,180000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1011,18011012,4,201801,2,8.4421,1.0717,2.0,110000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1012,18011013,4,201801,2,8.4421,1.0717,2.0,67000.0,1500.0,3.0,2.0,3.0,3.0,1.0
1013,18011014,4,201801,2,8.4421,1.0717,2.0,131000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1014,18011015,4,201801,2,8.4421,1.0717,2.0,238000.0,1600.0,3.0,2.0,1.0,2.0,1.0
1015,18011016,4,201801,2,8.4421,1.0717,2.0,58000.0,1200.0,3.0,2.0,3.0,2.0,1.0
1021,18011022,3,201801,2,6.736400000000001,1.0717,2.0,82000.0,1700.0,3.0,1.0,1.0,3.0,1.0
1022,18011023,3,201801,2,6.736400000000001,1.0717,2.0,72000.0,1300.0,3.0,1.0,1.0,3.0,1.0
1023,18011024,3,201801,2,27.1429,1.0717,2.0,94000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1024,18011025,3,201801,2,27.1429,1.0717,2.0,156000.0,1700.0,1.0,2.0,1.0,3.0,1.0
1025,18011026,3,201801,2,27.1429,1.0717,2.0,75000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1026,18011027,3,201801,2,27.1429,1.0717,2.0,137000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1027,18011028,3,201801,2,27.1429,1.0717,2.0,84000.0,1700.0,1.0,2.0,1.0,3.0,1.0
1028,18011029,3,201801,2,27.1429,1.0717,2.0,68000.0,1100.0,3.0,2.0,1.0,2.0,1.0
1029,18011030,3,201801,2,27.1429,1.0717,2.0,120000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1030,18011031,3,201801,2,27.1429,1.0717,2.0,48900.0,1300.0,3.0,2.0,1.0,3.0,1.0
1039,18011040,3,201801,2,27.1429,1.0717,2.0,66000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1040,18011041,3,201801,2,27.1429,1.0717,2.0,79000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1053,18011054,3,201801,2,27.1429,1.0717,2.0,118000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1054,18011055,3,201801,2,27.1429,1.0717,2.0,68000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1055,18011056,3,201801,2,27.1429,1.0717,2.0,67000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1056,18011057,3,201801,2,27.1429,1.0717,2.0,112000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1059,18011060,4,201801,2,8.4421,1.0717,2.0,97000.0,1200.0,1.0,2.0,3.0,2.0,1.0
1060,18011061,4,201801,2,8.4421,1.0717,2.0,71000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1061,18011062,4,201801,2,8.4421,1.0717,2.0,81000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1067,18011068,3,201801,2,27.1429,1.0717,2.0,100000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1069,18011070,3,201801,2,27.1429,1.0717,2.0,88000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1070,18011071,4,201801,2,8.4421,1.0717,2.0,90000.0,1200.0,1.0,2.0,1.0,2.0,1.0
1071,18011072,4,201801,2,8.4421,1.0717,2.0,58000.0,1100.0,3.0,2.0,1.0,3.0,1.0
